Participant,Practice,Block,Trial,Time
0,true,0,0,12.000,0,0,6.68,0.7910013,1.027764,6.502944
0,true,0,0,13.000,0,0,6.68,0.6728462,1.124774,6.534972
0,true,0,0,14.000,0,0,6.68,0.6740285,1.091618,6.577116
0,true,0,0,15.000,0,0,6.68,0.6589276,1.076649,6.568027
0,true,0,0,16.000,0,0,6.68,0.6647693,1.079506,6.564185
0,true,0,0,17.000,0,0,6.68,0.6612303,1.079038,6.563972
0,true,0,0,18.000,0,0,6.68,0.6625508,1.079261,6.563959
0,true,0,0,19.000,0,0,6.68,0.6609011,1.07916,6.564241
0,true,0,0,20.000,0,0,6.68,0.6611264,1.079286,6.564233
0,true,0,0,21.000,0,0,6.68,0.6608765,1.079641,6.564624
0,true,0,0,22.000,0,0,6.68,0.6609005,1.079752,6.564667
0,true,0,0,23.000,0,0,6.68,0.6608859,1.079839,6.564842
0,true,0,0,24.000,0,0,6.68,0.6607941,1.080218,6.564924
0,true,0,0,25.000,0,0,6.68,0.6608303,1.080026,6.56489
0,true,0,0,26.000,0,0,6.68,0.6609038,1.079885,6.564828
0,true,0,0,27.000,0,0,6.68,0.6608708,1.080057,6.564936
0,true,0,0,28.000,0,0,6.68,0.6608831,1.079983,6.564817
0,true,0,0,29.000,0,0,6.68,0.660818,1.080121,6.564998
0,true,0,0,30.000,0,0,6.68,0.6608555,1.080022,6.564908
0,true,0,0,31.000,0,0,6.68,0.6608694,1.080081,6.56496
0,true,0,0,32.000,0,0,6.68,0.6607932,1.079943,6.564902
0,true,0,0,33.000,0,0,6.68,0.6607463,1.080332,6.5651
0,true,0,0,34.000,0,0,6.68,0.6607888,1.080265,6.565086
0,true,0,0,35.000,0,0,6.68,0.6607665,1.08033,6.565002
0,true,0,0,36.000,0,0,6.68,0.6608706,1.080045,6.564932
0,true,0,0,37.000,0,0,6.68,0.6607831,1.080313,6.56512
0,true,0,0,38.000,0,0,6.68,0.6607316,1.080606,6.565238
0,true,0,0,39.000,0,0,6.68,0.6608446,1.080175,6.564973
0,true,0,0,40.000,0,0,6.68,0.6608295,1.080175,6.564998
0,true,0,0,41.000,0,0,6.68,0.6608841,1.08015,6.564895
0,true,0,0,42.000,0,0,6.68,0.6610048,1.079724,6.564705
0,true,0,0,43.000,0,0,6.68,0.6608127,1.080234,6.56504
0,true,0,0,44.000,0,0,6.68,0.6607391,1.080586,6.565249
Participant,Practice,Block,Trial,Time,leftX,leftY,leftZ,rightX,rightY,rightZ
0,true,0,0,0.000,-0.25,1,6.68,0.25,1,6.68
0,true,0,0,1.000,0,0,6.68,0.6608721,1.081036,6.565281
0,true,0,0,2.000,0,0,6.68,0.6640502,1.084117,6.567408
0,true,0,0,3.000,0,0,6.68,0.4832231,1.147222,6.461796
0,true,0,0,4.000,0,0,6.68,0.5461193,1.100373,6.693329
0,true,0,0,5.000,0,0,6.68,0.5874509,1.092417,6.697056
0,true,0,0,6.000,0,0,6.68,0.5323088,1.088418,6.685536
0,true,0,0,7.000,0,0,6.68,0.4623797,1.068989,6.689543
0,true,0,0,8.000,0,0,6.68,0.5982312,1.079489,6.690495
0,true,0,0,9.000,0,0,6.68,0.5566417,1.081519,6.65437
0,true,0,0,10.000,0,0,6.68,0.7895613,1.092459,6.543726
0,true,0,0,11.000,0,0,6.68,1.187382,1.094917,6.578707
0,true,0,0,12.000,0,0,6.68,1.310353,1.077272,6.552993
0,true,0,0,13.000,0,0,6.68,1.315066,1.06096,6.566528
0,true,0,0,14.000,0,0,6.68,1.311235,1.062222,6.572095
0,true,0,0,15.000,0,0,6.68,0.2615141,1.285722,6.526164
0,true,0,0,16.000,0,0,6.68,0.2176743,1.247775,6.523449
0,true,0,0,17.000,0,0,6.68,0.2125983,1.254618,6.511824
0,true,0,0,18.000,0,0,6.68,0.2152076,1.25351,6.514888
0,true,0,0,19.000,0,0,6.68,0.2184405,1.251653,6.51483
0,true,0,0,20.000,0,0,6.68,0.2427051,1.241751,6.507601
0,true,0,0,21.000,0,0,6.68,0.2350082,1.225766,6.518013
0,true,0,0,22.000,0,0,6.68,0.3637106,1.121889,6.385256
0,true,0,0,23.000,0,0,6.68,0.3310685,1.055073,6.374223
0,true,0,0,24.000,0,0,6.68,0.3321967,1.053923,6.374566
0,true,0,0,25.000,0,0,6.68,0.3317204,1.054534,6.373606
0,true,0,0,26.000,0,0,6.68,0.3319993,1.054699,6.373485
0,true,0,0,27.000,0,0,6.68,0.3310198,1.055593,6.372948
0,true,0,0,28.000,0,0,6.68,0.330882,1.05596,6.372952
0,true,0,0,29.000,0,0,6.68,0.3351753,1.049985,6.375003
0,true,0,0,30.000,0,0,6.68,0.3358024,1.048803,6.375181
0,true,0,0,31.000,0,0,6.68,0.3359795,1.048483,6.375836
0,true,0,0,32.000,0,0,6.68,0.3366299,1.048087,6.375184
0,true,0,0,33.000,0,0,6.68,0.3431816,1.059299,6.361768
0,true,0,0,34.000,0,0,6.68,0.7975272,1.149388,6.454638
0,true,0,0,35.000,0,0,6.68,1.28973,1.079008,6.495507
0,true,0,0,36.000,0,0,6.68,1.079745,1.354533,6.60883
0,true,0,0,37.000,0,0,6.68,-0.2650383,1.145737,6.580697
0,true,0,0,38.000,0,0,6.68,-0.3145642,1.07219,6.591646
0,true,0,0,39.000,0,0,6.68,-0.3036876,1.070622,6.594057
0,true,0,0,40.000,0,0,6.68,-0.3040226,1.070747,6.594121
0,true,0,0,41.000,0,0,6.68,-0.3041928,1.070941,6.594833
0,true,0,0,42.000,0,0,6.68,-0.3038864,1.071156,6.594779
0,true,0,0,43.000,0,0,6.68,-0.1229355,1.195785,6.592658
0,true,0,0,44.000,0,0,6.68,1.224632,1.120962,6.566769
0,true,0,0,45.000,0,0,6.68,1.317162,1.064031,6.554796
0,true,0,0,46.000,0,0,6.68,0.4126402,1.221433,6.460548
0,true,0,0,47.000,0,0,6.68,0.3057996,1.021961,6.379254
0,true,0,0,48.000,0,0,6.68,0.3060257,1.018215,6.396726
0,true,0,0,49.000,0,0,6.68,0.4454718,1.181907,6.442297
0,true,0,0,50.000,0,0,6.68,1.257651,1.064816,6.620911
0,true,0,0,51.000,0,0,6.68,1.271907,1.081426,6.641155
0,true,0,0,52.000,0,0,6.68,1.280937,1.072695,6.636398
0,true,0,0,53.000,0,0,6.68,1.280275,1.073433,6.636397
0,true,0,0,54.000,0,0,6.68,1.279533,1.074233,6.636986
0,true,0,0,55.000,0,0,6.68,1.279069,1.074654,6.637105
0,true,0,0,56.000,0,0,6.68,1.278141,1.075794,6.637777
0,true,0,0,57.000,0,0,6.68,1.277976,1.07595,6.637935
0,true,0,0,58.000,0,0,6.68,1.277642,1.076287,6.638064
0,true,0,0,59.000,0,0,6.68,1.277265,1.076665,6.63836
0,true,0,0,60.000,0,0,6.68,1.276918,1.077071,6.63855
0,true,0,0,61.000,0,0,6.68,1.277017,1.077052,6.638533
0,true,0,0,62.000,0,0,6.68,1.276782,1.077225,6.638689
0,true,0,0,63.000,0,0,6.68,1.276673,1.077253,6.638685
0,true,0,0,64.000,0,0,6.68,1.276355,1.07768,6.638859
0,true,0,0,65.000,0,0,6.68,1.276198,1.077876,6.639022
Participant,Practice,Block,Trial,Time,leftX,leftY,leftZ,rightX,rightY,rightZ
0,true,0,0,0.000,-0.25,1,6.68,0.25,1,6.68
0,true,0,0,1.000,0,0,6.68,1.275584,1.078573,6.639498
0,true,0,0,2.000,0,0,6.68,1.275649,1.078477,6.63942
0,true,0,0,3.000,0,0,6.68,0.9936041,1.086162,6.611789
0,true,0,0,4.000,0,0,6.68,1.00251,1.0617,6.606722
0,true,0,0,5.000,0,0,6.68,1.023447,1.031392,6.580616
0,true,0,0,6.000,0,0,6.68,0.9936893,1.078625,6.579858
0,true,0,0,7.000,0,0,6.68,0.7485582,1.096721,6.623356
0,true,0,0,8.000,0,0,6.68,0.8336095,1.145999,6.567111
0,true,0,0,9.000,0,0,6.68,0.9079454,1.245782,6.7019
0,true,0,0,10.000,0,0,6.68,0.9378608,1.205579,6.723486
0,true,0,0,11.000,0,0,6.68,0.9370944,1.202646,6.736284
0,true,0,0,12.000,0,0,6.68,0.9356691,1.19364,6.731368
0,true,0,0,13.000,0,0,6.68,0.9354818,1.199114,6.734631
0,true,0,0,14.000,0,0,6.68,0.9354783,1.199112,6.734678
0,true,0,0,15.000,0,0,6.68,0.9353604,1.199279,6.734779
0,true,0,0,16.000,0,0,6.68,0.9353683,1.199063,6.734599
0,true,0,0,17.000,0,0,6.68,0.9354408,1.19898,6.734538
0,true,0,0,18.000,0,0,6.68,0.9353088,1.199155,6.734756
0,true,0,0,19.000,0,0,6.68,0.9353348,1.199209,6.734683
0,true,0,0,20.000,0,0,6.68,0.9353727,1.199032,6.734688
0,true,0,0,21.000,0,0,6.68,0.9352475,1.19933,6.734775
0,true,0,0,22.000,0,0,6.68,0.9353203,1.199212,6.73477
0,true,0,0,23.000,0,0,6.68,0.9352965,1.198876,6.734537
0,true,0,0,24.000,0,0,6.68,0.935334,1.199287,6.734814
0,true,0,0,25.000,0,0,6.68,0.9352934,1.199476,6.734919
0,true,0,0,26.000,0,0,6.68,0.935164,1.200107,6.735317
0,true,0,0,27.000,0,0,6.68,0.9350662,1.200109,6.735319
0,true,0,0,28.000,0,0,6.68,0.9351119,1.200012,6.735376
0,true,0,0,29.000,0,0,6.68,0.9349689,1.20013,6.735362
0,true,0,0,30.000,0,0,6.68,0.935233,1.19948,6.7349
0,true,0,0,31.000,0,0,6.68,0.9351526,1.199686,6.735028
0,true,0,0,32.000,0,0,6.68,0.9352221,1.199479,6.734983
0,true,0,0,33.000,0,0,6.68,0.935024,1.199609,6.735045
0,true,0,0,34.000,0,0,6.68,0.935166,1.199656,6.735022
0,true,0,0,35.000,0,0,6.68,0.93531,1.199408,6.734942
0,true,0,0,36.000,0,0,6.68,0.935191,1.19952,6.735018
0,true,0,0,37.000,0,0,6.68,0.9351335,1.199514,6.734993
0,true,0,0,38.000,0,0,6.68,0.9350997,1.199716,6.735048
0,true,0,0,39.000,0,0,6.68,0.9350598,1.199639,6.734991
0,true,0,0,40.000,0,0,6.68,0.9352732,1.199417,6.734944
0,true,0,0,41.000,0,0,6.68,0.9351948,1.199477,6.734987
0,true,0,0,42.000,0,0,6.68,0.9351717,1.199606,6.73499
0,true,0,0,43.000,0,0,6.68,0.9352213,1.19956,6.735009
0,true,0,0,44.000,0,0,6.68,0.934976,1.20041,6.735472
0,true,0,0,45.000,0,0,6.68,0.9349511,1.200332,6.735551
0,true,0,0,46.000,0,0,6.68,0.9348607,1.200578,6.735693
0,true,0,0,47.000,0,0,6.68,0.9349968,1.200411,6.735533
0,true,0,0,48.000,0,0,6.68,0.9350275,1.19995,6.735266
0,true,0,0,49.000,0,0,6.68,0.9349915,1.19989,6.735315
0,true,0,0,50.000,0,0,6.68,0.9349253,1.200036,6.73518
0,true,0,0,51.000,0,0,6.68,0.9350414,1.199967,6.73527
0,true,0,0,52.000,0,0,6.68,0.9351488,1.199745,6.735195
0,true,0,0,53.000,0,0,6.68,0.9349854,1.199976,6.735213
0,true,0,0,54.000,0,0,6.68,0.9350572,1.199882,6.735249
0,true,0,0,55.000,0,0,6.68,0.9351,1.199811,6.735156
0,true,0,0,56.000,0,0,6.68,0.9352211,1.199757,6.735213
0,true,0,0,57.000,0,0,6.68,0.9349836,1.200137,6.735352
0,true,0,0,58.000,0,0,6.68,0.9350823,1.199848,6.735264
0,true,0,0,59.000,0,0,6.68,0.9350674,1.199982,6.735263
0,true,0,0,60.000,0,0,6.68,0.9352964,1.199775,6.735199
0,true,0,0,61.000,0,0,6.68,0.9349035,1.200631,6.735769
0,true,0,0,62.000,0,0,6.68,0.9348756,1.200756,6.735762
0,true,0,0,63.000,0,0,6.68,0.9349456,1.200295,6.735526
0,true,0,0,64.000,0,0,6.68,0.9349424,1.200235,6.735506
0,true,0,0,65.000,0,0,6.68,0.9350356,1.200138,6.735342
0,true,0,0,66.000,0,0,6.68,0.9348725,1.200425,6.735594
0,true,0,0,67.000,0,0,6.68,0.934924,1.20028,6.735572
0,true,0,0,68.000,0,0,6.68,0.9348483,1.200652,6.73573
0,true,0,0,69.000,0,0,6.68,0.9349133,1.200726,6.735738
0,true,0,0,70.000,0,0,6.68,0.9348969,1.200491,6.735606
0,true,0,0,71.000,0,0,6.68,0.9348478,1.200601,6.735711
0,true,0,0,72.000,0,0,6.68,0.9348217,1.200517,6.735572
0,true,0,0,73.000,0,0,6.68,0.9349141,1.200332,6.735544
0,true,0,0,74.000,0,0,6.68,0.934822,1.200369,6.735574
0,true,0,0,75.000,0,0,6.68,0.9349458,1.200367,6.73559
0,true,0,0,76.000,0,0,6.68,0.934836,1.200469,6.735545
0,true,0,0,77.000,0,0,6.68,0.9348787,1.200323,6.735518
0,true,0,0,78.000,0,0,6.68,0.9349469,1.200373,6.735476
0,true,0,0,79.000,0,0,6.68,0.9348404,1.200561,6.735682
0,true,0,0,80.000,0,0,6.68,0.93479,1.200682,6.735693
0,true,0,0,81.000,0,0,6.68,0.9348307,1.200733,6.735746
0,true,0,0,82.000,0,0,6.68,0.9349085,1.20048,6.735592
0,true,0,0,83.000,0,0,6.68,0.9348731,1.200499,6.73561
0,true,0,0,84.000,0,0,6.68,0.9348652,1.200432,6.735586
0,true,0,0,85.000,0,0,6.68,0.9349198,1.200629,6.735676
0,true,0,0,86.000,0,0,6.68,0.9349434,1.2003,6.735491
0,true,0,0,87.000,0,0,6.68,0.93496,1.200293,6.735408
0,true,0,0,88.000,0,0,6.68,0.9351076,1.200059,6.735349
0,true,0,0,89.000,0,0,6.68,0.9349098,1.20033,6.735553
0,true,0,0,90.000,0,0,6.68,0.9350226,1.200241,6.735464
0,true,0,0,91.000,0,0,6.68,0.9350408,1.200169,6.735515
0,true,0,0,92.000,0,0,6.68,0.9348496,1.200447,6.735578
0,true,0,0,93.000,0,0,6.68,0.9350681,1.200055,6.735431
0,true,0,0,94.000,0,0,6.68,0.9348646,1.200536,6.73566
0,true,0,0,95.000,0,0,6.68,0.9350559,1.200144,6.735345
0,true,0,0,96.000,0,0,6.68,0.9348731,1.20033,6.73562
0,true,0,0,97.000,0,0,6.68,0.9348551,1.200402,6.735573
0,true,0,0,98.000,0,0,6.68,0.9350376,1.200202,6.735453
0,true,0,0,99.000,0,0,6.68,0.9348618,1.200474,6.735636
0,true,0,0,100.000,0,0,6.68,0.9349915,1.200116,6.735452
0,true,0,0,101.000,0,0,6.68,0.9349732,1.200308,6.735595
0,true,0,0,102.000,0,0,6.68,0.934981,1.200215,6.735479
0,true,0,0,103.000,0,0,6.68,0.93504,1.20018,6.735398
0,true,0,0,104.000,0,0,6.68,0.9349093,1.200326,6.735531
0,true,0,0,105.000,0,0,6.68,0.9350207,1.199943,6.735361
0,true,0,0,106.000,0,0,6.68,0.9350353,1.200224,6.735493
0,true,0,0,107.000,0,0,6.68,0.9349221,1.200348,6.735548
0,true,0,0,108.000,0,0,6.68,0.9348762,1.200233,6.735534
0,true,0,0,109.000,0,0,6.68,0.9348797,1.200387,6.735556
0,true,0,0,110.000,0,0,6.68,0.9349467,1.200466,6.735652
0,true,0,0,111.000,0,0,6.68,0.9350531,1.200174,6.735455
0,true,0,0,112.000,0,0,6.68,0.9350395,1.20023,6.735511
0,true,0,0,113.000,0,0,6.68,0.9348373,1.200462,6.735657
0,true,0,0,114.000,0,0,6.68,0.9349277,1.200238,6.735487
0,true,0,0,115.000,0,0,6.68,0.9348035,1.200524,6.73556
0,true,0,0,116.000,0,0,6.68,0.9348621,1.200531,6.735629
0,true,0,0,117.000,0,0,6.68,0.9347993,1.200496,6.735647
0,true,0,0,118.000,0,0,6.68,0.9349656,1.200279,6.735514
0,true,0,0,119.000,0,0,6.68,0.9347199,1.200589,6.735735
0,true,0,0,120.000,0,0,6.68,0.9349284,1.200328,6.735621
0,true,0,0,121.000,0,0,6.68,0.9348811,1.200324,6.735535
0,true,0,0,122.000,0,0,6.68,0.9348289,1.200532,6.73559
0,true,0,0,123.000,0,0,6.68,0.9350123,1.200138,6.735408
0,true,0,0,124.000,0,0,6.68,0.9349242,1.200521,6.735542
0,true,0,0,125.000,0,0,6.68,0.9348626,1.200451,6.735609
0,true,0,0,126.000,0,0,6.68,0.9349315,1.200428,6.735594
0,true,0,0,127.000,0,0,6.68,0.9349587,1.200363,6.73557
Participant,Practice,Block,Trial,Time,leftX,leftY,leftZ,rightX,rightY,rightZ
0,true,0,0,0.000,-0.25,1,6.68,0.25,1,6.68
0,true,0,0,1.000,0,0,6.68,0.934899,1.200396,6.735602
0,true,0,0,2.000,0,0,6.68,0.9348483,1.200444,6.735598
0,true,0,0,3.000,0,0,6.68,0.9347955,1.200692,6.735797
0,true,0,0,4.000,0,0,6.68,0.9349458,1.200188,6.735512
0,true,0,0,5.000,0,0,6.68,0.9349282,1.200343,6.735417
0,true,0,0,6.000,0,0,6.68,0.9349377,1.200329,6.735518
0,true,0,0,7.000,0,0,6.68,0.9348179,1.20057,6.735741
0,true,0,0,8.000,0,0,6.68,0.9349536,1.200135,6.735493
0,true,0,0,9.000,0,0,6.68,0.9213302,1.239851,6.74388
0,true,0,0,10.000,0,0,6.68,0.6261758,1.23489,6.695271
0,true,0,0,11.000,0,0,6.68,0.9183166,1.196084,6.81865
0,true,0,0,12.000,0,0,6.68,0.9150667,1.196254,6.817655
0,true,0,0,13.000,0,0,6.68,0.9141852,1.196622,6.817852
0,true,0,0,14.000,0,0,6.68,0.8691745,1.215996,6.773095
0,true,0,0,15.000,0,0,6.68,0.8723918,1.197939,6.794793
0,true,0,0,16.000,0,0,6.68,0.8731343,1.196757,6.793032
0,true,0,0,17.000,0,0,6.68,0.8731413,1.196432,6.793369
0,true,0,0,18.000,0,0,6.68,0.8731266,1.196501,6.793427
0,true,0,0,19.000,0,0,6.68,0.8731656,1.196558,6.793509
0,true,0,0,20.000,0,0,6.68,0.8729831,1.196679,6.79358
0,true,0,0,21.000,0,0,6.68,0.8730334,1.196601,6.793526
0,true,0,0,22.000,0,0,6.68,0.8730284,1.196603,6.793525
0,true,0,0,23.000,0,0,6.68,0.8729814,1.196636,6.79352
0,true,0,0,24.000,0,0,6.68,0.872851,1.196837,6.79362
0,true,0,0,25.000,0,0,6.68,0.8730401,1.196477,6.793461
0,true,0,0,26.000,0,0,6.68,0.8729087,1.196781,6.793653
0,true,0,0,27.000,0,0,6.68,0.8728948,1.196842,6.793509
0,true,0,0,28.000,0,0,6.68,0.8728971,1.196759,6.793562
0,true,0,0,29.000,0,0,6.68,0.8729013,1.196871,6.793619
0,true,0,0,30.000,0,0,6.68,0.8728064,1.196777,6.793616
0,true,0,0,31.000,0,0,6.68,0.8729126,1.197118,6.793752
0,true,0,0,32.000,0,0,6.68,0.8729821,1.196961,6.793738
0,true,0,0,33.000,0,0,6.68,0.8727686,1.196961,6.793722
0,true,0,0,34.000,0,0,6.68,0.8729291,1.196781,6.79354
0,true,0,0,35.000,0,0,6.68,0.872857,1.196813,6.793619
0,true,0,0,36.000,0,0,6.68,0.8728831,1.19672,6.793545
0,true,0,0,37.000,0,0,6.68,0.8727859,1.196778,6.793569
0,true,0,0,38.000,0,0,6.68,0.8729322,1.196654,6.793584
0,true,0,0,39.000,0,0,6.68,0.8729031,1.196602,6.793487
0,true,0,0,40.000,0,0,6.68,0.8729453,1.196694,6.793547
0,true,0,0,41.000,0,0,6.68,0.872905,1.196808,6.793609
0,true,0,0,42.000,0,0,6.68,0.8729676,1.196782,6.793517
0,true,0,0,43.000,0,0,6.68,0.934231,1.348057,6.819816
0,true,0,0,44.000,0,0,6.68,1.075729,1.187677,6.757616
0,true,0,0,45.000,0,0,6.68,1.093411,1.166843,6.757012
0,true,0,0,46.000,0,0,6.68,1.070695,1.194888,6.767897
0,true,0,0,47.000,0,0,6.68,1.072839,1.19195,6.766727
0,true,0,0,48.000,0,0,6.68,1.073502,1.191594,6.766505
0,true,0,0,49.000,0,0,6.68,1.073341,1.191842,6.766592
0,true,0,0,50.000,0,0,6.68,1.072879,1.192058,6.766608
0,true,0,0,51.000,0,0,6.68,1.072868,1.192129,6.766601
0,true,0,0,52.000,0,0,6.68,1.072858,1.192184,6.76663
0,true,0,0,53.000,0,0,6.68,1.072878,1.192302,6.766803
0,true,0,0,54.000,0,0,6.68,1.07614,1.192939,6.771671
0,true,0,0,55.000,0,0,6.68,0.8812356,1.26349,6.777314
0,true,0,0,56.000,0,0,6.68,0.8772885,1.198971,6.781372
0,true,0,0,57.000,0,0,6.68,0.8762735,1.197593,6.792946
0,true,0,0,58.000,0,0,6.68,0.8761613,1.197767,6.791866
0,true,0,0,59.000,0,0,6.68,0.876074,1.198098,6.791875
0,true,0,0,60.000,0,0,6.68,0.8761077,1.198009,6.791929
0,true,0,0,61.000,0,0,6.68,0.8761559,1.197963,6.791861
0,true,0,0,62.000,0,0,6.68,0.8761235,1.198019,6.791902
0,true,0,0,63.000,0,0,6.68,0.8761522,1.197942,6.791846
0,true,0,0,64.000,0,0,6.68,0.8761004,1.198088,6.791951
0,true,0,0,65.000,0,0,6.68,0.8760808,1.198052,6.791937
0,true,0,0,66.000,0,0,6.68,0.8760728,1.197995,6.791907
0,true,0,0,67.000,0,0,6.68,0.8761034,1.198074,6.791908
0,true,0,0,68.000,0,0,6.68,0.8761276,1.197877,6.791856
0,true,0,0,69.000,0,0,6.68,0.8761436,1.197818,6.791851
0,true,0,0,70.000,0,0,6.68,0.876127,1.198067,6.791869
0,true,0,0,71.000,0,0,6.68,0.8761008,1.198126,6.791901
0,true,0,0,72.000,0,0,6.68,0.8761392,1.197933,6.791796
0,true,0,0,73.000,0,0,6.68,0.8761468,1.197946,6.79186
0,true,0,0,74.000,0,0,6.68,0.8760175,1.198102,6.7919
0,true,0,0,75.000,0,0,6.68,0.8759924,1.198145,6.791977
0,true,0,0,76.000,0,0,6.68,0.8759345,1.198077,6.792017
0,true,0,0,77.000,0,0,6.68,0.8761137,1.198013,6.791864
0,true,0,0,78.000,0,0,6.68,0.875971,1.198248,6.791948
0,true,0,0,79.000,0,0,6.68,0.8760141,1.198191,6.791986
0,true,0,0,80.000,0,0,6.68,0.8760011,1.198189,6.791847
0,true,0,0,81.000,0,0,6.68,0.8760329,1.198181,6.791967
0,true,0,0,82.000,0,0,6.68,0.8760636,1.198127,6.791886
0,true,0,0,83.000,0,0,6.68,0.8760604,1.198247,6.791813
0,true,0,0,84.000,0,0,6.68,0.8760884,1.198077,6.791772
0,true,0,0,85.000,0,0,6.68,0.8759528,1.198261,6.792018
0,true,0,0,86.000,0,0,6.68,0.8761604,1.197919,6.791795
0,true,0,0,87.000,0,0,6.68,0.875927,1.198045,6.791922
0,true,0,0,88.000,0,0,6.68,0.8760332,1.198217,6.791867
0,true,0,0,89.000,0,0,6.68,0.876071,1.198108,6.791869
0,true,0,0,90.000,0,0,6.68,0.8759633,1.198146,6.791986
0,true,0,0,91.000,0,0,6.68,0.8761238,1.19796,6.791809
0,true,0,0,92.000,0,0,6.68,0.8760523,1.19796,6.791888
0,true,0,0,93.000,0,0,6.68,0.8760977,1.198043,6.791892
0,true,0,0,94.000,0,0,6.68,0.8761561,1.197939,6.791803
0,true,0,0,95.000,0,0,6.68,0.8761164,1.197998,6.791889
0,true,0,0,96.000,0,0,6.68,0.8761061,1.198128,6.791926
0,true,0,0,97.000,0,0,6.68,0.8760837,1.197994,6.7918
0,true,0,0,98.000,0,0,6.68,0.8760657,1.198104,6.791832
0,true,0,0,99.000,0,0,6.68,0.8761661,1.197988,6.79182
0,true,0,0,100.000,0,0,6.68,0.8760291,1.198136,6.79181
0,true,0,0,101.000,0,0,6.68,0.8760706,1.198112,6.791937
0,true,0,0,102.000,0,0,6.68,0.876106,1.198069,6.791883
0,true,0,0,103.000,0,0,6.68,0.8760055,1.1982,6.791973
0,true,0,0,104.000,0,0,6.68,0.8760606,1.198168,6.791923
0,true,0,0,105.000,0,0,6.68,0.8761175,1.197991,6.791862
0,true,0,0,106.000,0,0,6.68,0.8762099,1.19797,6.791847
0,true,0,0,107.000,0,0,6.68,0.8761675,1.197938,6.791795
0,true,0,0,108.000,0,0,6.68,0.87608,1.198217,6.79194
0,true,0,0,109.000,0,0,6.68,0.8760924,1.197957,6.791849
0,true,0,0,110.000,0,0,6.68,0.8760669,1.198078,6.791887
0,true,0,0,111.000,0,0,6.68,0.875883,1.198372,6.792007
0,true,0,0,112.000,0,0,6.68,0.8760709,1.197972,6.791845
0,true,0,0,113.000,0,0,6.68,0.8759696,1.197931,6.791796
0,true,0,0,114.000,0,0,6.68,0.8761255,1.197658,6.791618
0,true,0,0,115.000,0,0,6.68,0.8760918,1.197745,6.791653
0,true,0,0,116.000,0,0,6.68,0.8759794,1.198028,6.791648
0,true,0,0,117.000,0,0,6.68,0.876094,1.197878,6.791687
0,true,0,0,118.000,0,0,6.68,0.8759447,1.197975,6.791673
0,true,0,0,119.000,0,0,6.68,0.8760527,1.19817,6.791846
0,true,0,0,120.000,0,0,6.68,0.8760523,1.197951,6.791769
0,true,0,0,121.000,0,0,6.68,0.8761593,1.197982,6.79177
0,true,0,0,122.000,0,0,6.68,0.8761321,1.197926,6.791705
0,true,0,0,123.000,0,0,6.68,0.8760667,1.198041,6.791786
0,true,0,0,124.000,0,0,6.68,0.87594,1.198077,6.791798
0,true,0,0,125.000,0,0,6.68,0.8760667,1.198003,6.79181
0,true,0,0,126.000,0,0,6.68,0.8760389,1.19802,6.791754
0,true,0,0,127.000,0,0,6.68,0.8760524,1.198097,6.791823
0,true,0,0,128.000,0,0,6.68,0.876169,1.197867,6.791664
0,true,0,0,129.000,0,0,6.68,0.8761778,1.197788,6.791667
0,true,0,0,130.000,0,0,6.68,0.8761257,1.197823,6.79174
0,true,0,0,131.000,0,0,6.68,0.8761432,1.19777,6.791647
0,true,0,0,132.000,0,0,6.68,0.876089,1.197768,6.791661
0,true,0,0,133.000,0,0,6.68,0.8760488,1.197729,6.791613
0,true,0,0,134.000,0,0,6.68,0.8760669,1.197748,6.791689
0,true,0,0,135.000,0,0,6.68,0.875892,1.198035,6.79163
0,true,0,0,136.000,0,0,6.68,0.8759702,1.198001,6.791757
0,true,0,0,137.000,0,0,6.68,0.8760747,1.197798,6.791601
0,true,0,0,138.000,0,0,6.68,0.8760824,1.197977,6.791528
0,true,0,0,139.000,0,0,6.68,0.8761284,1.197928,6.791839
0,true,0,0,140.000,0,0,6.68,0.8761147,1.197873,6.791762
0,true,0,0,141.000,0,0,6.68,0.8760918,1.197997,6.79178
0,true,0,0,142.000,0,0,6.68,0.8762205,1.197961,6.791719
0,true,0,0,143.000,0,0,6.68,0.8760684,1.198071,6.791804
0,true,0,0,144.000,0,0,6.68,0.8761239,1.198047,6.791775
0,true,0,0,145.000,0,0,6.68,0.8760926,1.19793,6.791718
0,true,0,0,146.000,0,0,6.68,0.8761353,1.198073,6.791799
0,true,0,0,147.000,0,0,6.68,0.8759488,1.198118,6.791823
0,true,0,0,148.000,0,0,6.68,0.8760653,1.197954,6.791743
0,true,0,0,149.000,0,0,6.68,0.8760487,1.197848,6.791762
0,true,0,0,150.000,0,0,6.68,0.8761368,1.197885,6.791787
0,true,0,0,151.000,0,0,6.68,0.8761581,1.197869,6.791715
0,true,0,0,152.000,0,0,6.68,0.876094,1.197872,6.791793
0,true,0,0,153.000,0,0,6.68,0.8761375,1.197988,6.791765
0,true,0,0,154.000,0,0,6.68,0.8760469,1.19788,6.791757
0,true,0,0,155.000,0,0,6.68,0.8760747,1.198027,6.791754
0,true,0,0,156.000,0,0,6.68,0.8761339,1.197913,6.791785
0,true,0,0,157.000,0,0,6.68,0.876138,1.197883,6.791716
0,true,0,0,158.000,0,0,6.68,0.8760338,1.198089,6.791798
